TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1757808000,2025-09-14,0,115971.92,116060.21,115990.29,115893.38,220.39,25565849.72
1757811600,2025-09-14,1,115990.29,116049.7,116023.34,115815.11,275.01,31879318.05
1757815200,2025-09-14,2,116023.34,116173.39,115925.15,115830.35,310.65,36036841.83
1757818800,2025-09-14,3,115925.15,115937.14,115748.13,115718.86,266.22,30830866.91
1757822400,2025-09-14,4,115748.13,115839.12,115815.55,115534.38,161.25,18659490.22
1757826000,2025-09-14,5,115815.55,115988.01,115938.86,115806.37,119.31,13830521.86
1757829600,2025-09-14,6,115938.86,116005.26,115804.39,115777.7,105.37,12209322.14
1757833200,2025-09-14,7,115804.39,115892.46,115867.63,115798.83,81.76,9472198.39
1757836800,2025-09-14,8,115867.63,116043.74,116001.47,115824.4,107.95,12517989.77
1757840400,2025-09-14,9,116001.47,116227.37,116114.96,115962.52,182.97,21247183.45
1757844000,2025-09-14,10,116114.96,116202.59,116095.63,116025.9,158.6,18418177.76
1757847600,2025-09-14,11,116095.63,116164.41,115873.47,115826.41,262.99,30488421.93
1757851200,2025-09-14,12,115873.47,115942.21,115841.37,115737.36,228.24,26441815.05
1757854800,2025-09-14,13,115841.37,115852.41,115413.52,115299.88,622.96,71936693.86
1757858400,2025-09-14,14,115413.52,115773.51,115477.76,115251.0,723.97,83581492.83
1757862000,2025-09-14,15,115477.76,115499.11,115294.4,115279.84,330.16,38092412.32
1757865600,2025-09-14,16,115294.4,115607.93,115543.56,115262.01,359.06,41449840.46
1757869200,2025-09-14,17,115543.56,115719.0,115625.67,115477.99,259.27,29977886.61
1757872800,2025-09-14,18,115625.67,115625.95,115456.32,115440.63,126.92,14663693.6
1757876400,2025-09-14,19,115456.32,115704.85,115704.85,115396.46,175.75,20303894.61
1757880000,2025-09-14,20,115704.85,115915.56,115868.32,115697.74,279.88,32412678.13
1757883600,2025-09-14,21,115868.32,116150.69,116119.03,115667.4,363.95,42194079.81
1757887200,2025-09-14,22,116119.03,116138.53,116068.85,115879.26,453.46,52613587.82
1757890800,2025-09-14,23,116068.85,116070.09,116050.75,116048.4,4.676,542692.73
