TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1762560000,2025-11-08,0,103301.61,103353.75,102656.17,102511.71,1128.34,116196860.52
1762563600,2025-11-08,1,102656.17,103184.97,102946.24,102606.81,807.26,83088493.43
1762567200,2025-11-08,2,102946.24,103281.94,102810.09,102731.0,675.57,69614297.97
1762570800,2025-11-08,3,102810.09,103255.88,102566.94,102543.16,654.05,67279369.09
1762574400,2025-11-08,4,102566.94,102781.36,102516.39,102369.58,579.41,59448516.38
1762578000,2025-11-08,5,102516.39,102693.14,102269.32,102248.14,318.66,32652637.99
1762581600,2025-11-08,6,102269.32,102491.29,102196.69,102068.94,512.53,52420552.16
1762585200,2025-11-08,7,102196.69,102363.83,102318.96,101891.47,405.6,41418254.35
1762588800,2025-11-08,8,102318.96,102638.72,102409.63,102132.99,457.9,46897762.58
1762592400,2025-11-08,9,102409.63,102570.96,102359.04,102201.41,259.41,26555971.1
1762596000,2025-11-08,10,102359.04,102539.1,102464.24,102270.74,272.86,27947454.65
1762599600,2025-11-08,11,102464.24,102603.97,101832.25,101710.36,696.3,71111195.88
1762603200,2025-11-08,12,101832.25,102063.03,102025.16,101727.08,529.92,54014115.36
1762606800,2025-11-08,13,102025.16,102160.29,101785.38,101705.22,716.73,73076197.23
1762610400,2025-11-08,14,101785.38,102057.5,101824.31,101453.48,973.08,99006577.79
1762614000,2025-11-08,15,101824.31,101941.7,101700.94,101489.7,586.86,59669261.64
1762617600,2025-11-08,16,101700.94,101948.26,101836.68,101521.26,699.94,71238637.67
1762621200,2025-11-08,17,101836.68,101996.27,101982.52,101588.85,680.72,69311519.49
1762624800,2025-11-08,18,101982.52,102210.01,102135.96,101828.29,516.37,52672354.01
1762628400,2025-11-08,19,102135.96,102174.2,101971.8,101520.6,557.92,56834840.23
1762632000,2025-11-08,20,101971.8,102159.75,102061.35,101950.82,332.75,33959551.77
1762635600,2025-11-08,21,102061.35,102361.24,102275.78,102031.75,337.02,34445320.96
1762639200,2025-11-08,22,102275.78,102412.82,102372.74,102173.75,290.57,29728519.02
1762642800,2025-11-08,23,102372.74,102478.53,102304.79,102284.7,238.69,24437609.89
