TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1762300800,2025-11-05,0,101493.23,101752.87,100566.28,100360.23,1790.81,180817997.14
1762304400,2025-11-05,1,100566.28,100996.02,100742.94,98978.04,3568.37,356012667.23
1762308000,2025-11-05,2,100742.94,101916.27,101684.78,100742.94,2852.16,289144893.67
1762311600,2025-11-05,3,101684.78,102275.83,102147.74,101486.68,1656.24,168829127.28
1762315200,2025-11-05,4,102147.74,102241.84,101998.49,101543.73,925.98,94386914.02
1762318800,2025-11-05,5,101998.49,102352.13,101824.07,101616.35,881.66,89898955.23
1762322400,2025-11-05,6,101824.07,102144.41,102128.03,101519.47,747.48,76125227.77
1762326000,2025-11-05,7,102128.03,102154.27,102017.94,101629.84,576.99,58810514.44
1762329600,2025-11-05,8,102017.94,102018.82,101718.56,101203.32,1182.94,120190296.15
1762333200,2025-11-05,9,101718.56,102214.95,101996.88,101627.57,809.23,82474711.65
1762336800,2025-11-05,10,101996.88,102002.04,101405.22,101311.14,830.29,84427767.89
1762340400,2025-11-05,11,101405.22,102102.67,102074.4,101394.22,591.12,60145024.02
1762344000,2025-11-05,12,102074.4,102776.28,102674.82,101932.95,1439.26,147444589.99
1762347600,2025-11-05,13,102674.82,103253.39,102990.03,102310.61,1518.33,156047694.56
1762351200,2025-11-05,14,102990.03,103458.97,103206.23,102189.8,2477.17,254971957.57
1762354800,2025-11-05,15,103206.23,103804.29,103730.23,102832.54,2577.26,266338710.99
1762358400,2025-11-05,16,103730.23,104036.94,103933.99,103084.71,2265.76,234823927.35
1762362000,2025-11-05,17,103933.99,104013.77,103917.75,103392.0,1772.69,183882537.8
1762365600,2025-11-05,18,103917.75,104443.11,104363.24,103772.62,1527.03,158969530.22
1762369200,2025-11-05,19,104363.24,104538.07,104026.38,104000.86,1314.01,136979571.66
1762372800,2025-11-05,20,104026.38,104543.57,103852.13,103646.54,1857.12,193232654.89
1762376400,2025-11-05,21,103852.13,103852.62,103672.61,103525.96,1195.08,123894049.8
1762380000,2025-11-05,22,103672.61,103787.03,103717.13,103302.83,598.83,61958558.43
1762383600,2025-11-05,23,103717.13,104098.28,103893.5,103673.59,675.35,70163555.0
