TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1750636800,2025-06-23,0,101015.42,101664.19,100964.4,100545.91,1206.63,121878183.0
1750640400,2025-06-23,1,100964.4,101163.99,101156.16,100618.84,796.94,80375319.57
1750644000,2025-06-23,2,101156.16,101440.71,101346.11,100989.36,668.05,67623816.73
1750647600,2025-06-23,3,101346.11,101427.2,101213.15,101137.85,482.24,48825537.74
1750651200,2025-06-23,4,101213.15,101374.32,101233.23,101047.84,339.49,34364232.66
1750654800,2025-06-23,5,101233.23,101886.5,101832.35,101233.23,352.87,35852812.98
1750658400,2025-06-23,6,101832.35,102109.81,101990.44,101706.93,462.22,47114026.09
1750662000,2025-06-23,7,101990.44,102178.08,101984.16,101814.76,406.92,41499744.99
1750665600,2025-06-23,8,101984.16,102121.97,101926.46,101803.59,371.74,37895038.52
1750669200,2025-06-23,9,101926.46,101932.64,101611.71,101448.31,550.86,55982940.51
1750672800,2025-06-23,10,101611.71,101632.34,101515.46,101254.27,375.08,38062337.2
1750676400,2025-06-23,11,101515.46,101613.6,101346.36,101165.43,598.62,60680555.9
1750680000,2025-06-23,12,101346.36,101716.18,101713.2,101165.07,660.74,66996936.16
1750683600,2025-06-23,13,101713.2,102525.57,102412.17,100859.39,2626.01,267330906.25
1750687200,2025-06-23,14,102412.17,102671.01,101687.93,101571.15,3291.65,336023299.37
1750690800,2025-06-23,15,101687.93,102102.26,101487.59,101369.93,1281.14,130364648.38
1750694400,2025-06-23,16,101487.59,101513.61,100743.79,99685.07,3953.6,397391731.69
1750698000,2025-06-23,17,100743.79,102765.08,102561.94,100542.53,4248.28,432568043.87
1750701600,2025-06-23,18,102561.94,103381.34,103027.29,102478.0,2847.32,293323090.17
1750705200,2025-06-23,19,103027.29,103315.89,103241.31,102754.1,1362.26,140374789.73
1750708800,2025-06-23,20,103241.31,103984.17,103806.1,102953.12,1600.45,165854776.72
1750712400,2025-06-23,21,103806.1,104287.6,103776.19,103710.52,977.51,101594330.89
1750716000,2025-06-23,22,103776.19,106134.09,105639.08,103776.18,4327.33,455753909.22
1750719600,2025-06-23,23,105639.08,105705.48,105665.75,105619.06,32.09,3390905.11
