TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1759190400,2025-09-30,0,114407.08,114831.66,114613.54,114134.28,953.98,109214291.83
1759194000,2025-09-30,1,114613.54,114866.53,114596.79,114366.76,965.06,110613257.03
1759197600,2025-09-30,2,114596.79,114668.77,114542.49,114457.7,737.94,84541620.6
1759201200,2025-09-30,3,114542.49,114599.52,114448.17,114386.66,375.54,42988520.42
1759204800,2025-09-30,4,114448.17,114450.7,114167.44,114165.03,317.03,36239325.07
1759208400,2025-09-30,5,114167.44,114279.8,113978.05,113911.25,562.18,64127863.98
1759212000,2025-09-30,6,113978.05,114150.74,113964.16,113916.16,425.55,48517034.66
1759215600,2025-09-30,7,113964.16,114062.32,113780.1,113664.07,522.0,59419027.39
1759219200,2025-09-30,8,113780.1,113810.97,113519.19,113413.71,780.83,88718190.44
1759222800,2025-09-30,9,113519.19,113521.45,112841.02,112806.45,960.31,108675096.44
1759226400,2025-09-30,10,112841.02,113142.5,112981.8,112727.79,902.66,101938797.38
1759230000,2025-09-30,11,112981.8,113200.21,113120.98,112873.44,493.9,55816063.29
1759233600,2025-09-30,12,113120.98,113316.43,113066.8,113052.28,681.7,77155568.12
1759237200,2025-09-30,13,113066.8,113742.4,113471.39,112923.32,1667.41,188985338.54
1759240800,2025-09-30,14,113471.39,113685.48,113658.17,112977.21,2081.66,235839612.73
1759244400,2025-09-30,15,113658.17,113660.01,113157.05,112973.83,1362.1,154224383.25
1759248000,2025-09-30,16,113157.05,113314.71,112867.83,112820.02,1318.03,149003392.85
1759251600,2025-09-30,17,112867.83,113553.39,113292.84,112842.15,1366.45,154768911.1
1759255200,2025-09-30,18,113292.84,113744.17,113740.84,113222.81,1093.27,124059343.0
1759258800,2025-09-30,19,113740.84,114596.82,114393.01,113735.01,2157.62,246196294.71
1759262400,2025-09-30,20,114393.01,114753.42,114659.61,114155.8,1300.27,148740813.73
1759266000,2025-09-30,21,114659.61,114795.13,114203.15,114179.68,856.55,98092507.96
1759269600,2025-09-30,22,114203.15,114389.96,113971.14,113926.16,552.0,62977240.81
1759273200,2025-09-30,23,113971.14,113984.02,113952.27,113949.24,17.44,1987145.11
