TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1758499200,2025-09-22,0,115299.83,115439.04,114489.63,114382.66,2238.45,257193228.32
1758502800,2025-09-22,1,114489.63,114827.47,114350.69,114336.85,1422.25,162954375.13
1758506400,2025-09-22,2,114350.69,114681.92,114279.97,114233.48,1266.02,144881383.81
1758510000,2025-09-22,3,114279.97,114736.35,114735.07,114279.96,435.89,49912563.93
1758513600,2025-09-22,4,114735.07,114735.15,114506.05,114481.61,329.59,37762379.45
1758517200,2025-09-22,5,114506.05,114617.08,113939.51,113937.94,471.28,53905696.96
1758520800,2025-09-22,6,113939.51,113939.51,112910.45,112121.18,4844.21,546705579.82
1758524400,2025-09-22,7,112910.45,113086.82,112606.52,112570.1,1148.5,129559920.55
1758528000,2025-09-22,8,112606.52,112875.38,112737.48,112544.15,765.82,86328461.97
1758531600,2025-09-22,9,112737.48,112768.81,112434.16,112275.93,943.98,106171021.23
1758535200,2025-09-22,10,112434.16,112936.62,112887.77,112363.91,681.28,76736084.08
1758538800,2025-09-22,11,112887.77,113062.77,112974.28,112774.99,732.46,82713989.97
1758542400,2025-09-22,12,112974.28,112974.59,112839.14,112620.09,932.27,105106750.29
1758546000,2025-09-22,13,112839.14,113257.46,113242.5,112493.45,1733.34,195603418.92
1758549600,2025-09-22,14,113242.5,113549.37,113037.1,112870.39,1921.7,217579938.91
1758553200,2025-09-22,15,113037.1,113118.4,112920.92,112666.53,1259.73,142167712.53
1758556800,2025-09-22,16,112920.92,112975.18,112706.75,112684.49,1183.23,133531089.99
1758560400,2025-09-22,17,112706.75,112724.33,112467.95,112349.02,1300.61,146324692.47
1758564000,2025-09-22,18,112467.95,112905.59,112528.97,112418.07,695.97,78418910.79
1758567600,2025-09-22,19,112528.97,112684.79,112207.0,112027.44,1336.28,150131306.5
1758571200,2025-09-22,20,112207.0,113045.52,112860.34,112067.94,1089.62,122568712.34
1758574800,2025-09-22,21,112860.34,113063.18,113061.42,112690.5,634.47,71596424.91
1758578400,2025-09-22,22,113061.42,113061.48,112735.45,112689.75,458.45,51718750.75
1758582000,2025-09-22,23,112735.45,112776.85,112756.44,112735.44,10.05,1133418.85
