TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1748304000,2025-05-27,0,109461.24,109703.69,109181.32,109163.13,423.76,46366936.7
1748307600,2025-05-27,1,109181.32,109183.68,108421.77,107543.83,1896.07,205354037
1748311200,2025-05-27,2,108421.77,108717.28,108303.38,107920.85,814.02,88205639.37
1748314800,2025-05-27,3,108303.38,109327.98,108917.55,108301.7,947.65,103193173.82
1748318400,2025-05-27,4,108917.55,109371.82,108984.34,108897.01,258.51,28205552.85
1748322000,2025-05-27,5,108984.34,108995.08,108942.27,108584.27,290.77,31627438.97
1748325600,2025-05-27,6,108942.27,109298.88,108876.08,108870.76,328.36,35832276.08
1748329200,2025-05-27,7,108876.08,109655.78,109539.8,108875.97,295.66,32324283.11
1748332800,2025-05-27,8,109539.8,109801.33,109734.91,109526.88,325.55,35709083.32
1748336400,2025-05-27,9,109734.91,109945.5,109882.45,109467,703.22,77113653.18
1748340000,2025-05-27,10,109882.45,109907.24,109743.42,109681.27,195.46,21459948.45
1748343600,2025-05-27,11,109743.42,109815.29,109625.69,109480.98,241.18,26434920.53
1748347200,2025-05-27,12,109625.69,109868.8,109644.46,109505.65,441.02,48386163.61
1748350800,2025-05-27,13,109644.46,110802.2,109898.99,109623.64,2986.42,329517798.75
1748354400,2025-05-27,14,109898.99,110279.83,109429.69,108712.11,2246.74,246274962.96
1748358000,2025-05-27,15,109429.69,110282.14,110202.78,109074.81,1725.89,189449444.08
1748361600,2025-05-27,16,110202.78,110564.78,110277.63,110011.78,1873.18,206591030.56
1748365200,2025-05-27,17,110277.63,110526.24,110302.01,110015.84,1764.36,194548181.6
1748368800,2025-05-27,18,110302.01,110477.2,109934.65,109873.05,961.7,105961129.13
1748372400,2025-05-27,19,109934.65,110110.66,109938.94,109616.49,1595.08,175168098.18
1748376000,2025-05-27,20,109938.94,109953.22,109612.48,109608.44,820.33,90075619.07
1748379600,2025-05-27,21,109612.48,109731.37,108965.5,108883.46,806.58,88135026.52
1748383200,2025-05-27,22,108965.5,109214,109072.77,108641.94,523.52,57049729.94
1748386800,2025-05-27,23,109072.77,109202.32,108975.95,108963.11,525.04,57272953.38
