TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1759708800,2025-10-06,0,123535.21,124425.31,123405.99,123143.47,1774.42,219499262.7
1759712400,2025-10-06,1,123405.99,124270.92,124088.55,123257.95,1077.58,133454316.9
1759716000,2025-10-06,2,124088.55,124278.48,124170.5,123551.08,927.7,114983418.17
1759719600,2025-10-06,3,124170.5,124179.9,123906.28,123813.97,380.31,47162248.14
1759723200,2025-10-06,4,123906.28,124038.33,123635.74,123627.57,426.53,52818168.58
1759726800,2025-10-06,5,123635.74,123780.15,123616.84,123354.26,595.11,73519950.68
1759730400,2025-10-06,6,123616.84,124206.66,123986.49,123616.79,595.79,73837656.27
1759734000,2025-10-06,7,123986.49,124059.18,123438.27,123348.73,495.91,61351963.54
1759737600,2025-10-06,8,123438.27,123925.53,123899.06,123438.06,482.34,59687281.85
1759741200,2025-10-06,9,123899.06,124109.9,124019.99,123842.51,453.11,56167903.13
1759744800,2025-10-06,10,124019.99,124202.02,124031.33,123967.73,377.56,46850860.38
1759748400,2025-10-06,11,124031.33,124576.29,124280.48,123798.56,764.84,95031722.8
1759752000,2025-10-06,12,124280.48,124734.0,124610.26,124242.62,1176.33,146481849.78
1759755600,2025-10-06,13,124610.26,125129.94,125101.01,124459.39,2584.63,322480856.79
1759759200,2025-10-06,14,125101.01,125406.56,124592.83,124428.22,2398.33,299770533.89
1759762800,2025-10-06,15,124592.83,125478.81,125072.26,124581.18,1334.1,166933314.38
1759766400,2025-10-06,16,125072.26,125577.18,125540.82,124878.64,1384.36,173227692.88
1759770000,2025-10-06,17,125540.82,125913.61,125368.19,125212.47,2012.97,252763886.5
1759773600,2025-10-06,18,125368.19,126287.29,126098.78,125121.8,2027.04,254774974.07
1759777200,2025-10-06,19,126098.78,126217.0,125478.86,125333.07,2530.25,318022450.86
1759780800,2025-10-06,20,125478.86,125597.41,125273.88,125092.27,1017.12,127462237.92
1759784400,2025-10-06,21,125273.88,125336.2,125159.0,124607.69,1340.47,167503827.52
1759788000,2025-10-06,22,125159.0,125345.12,125103.48,124833.74,929.57,116295011.64
1759791600,2025-10-06,23,125103.48,125129.16,125099.72,125092.93,18.34,2294592.78
