TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1749168000,2025-06-06,0,101580.61,101965.81,101955.4,101174.97,1464.92,148756391.06
1749171600,2025-06-06,1,101955.4,102000.24,101906.61,101743.89,699.06,71235130.15
1749175200,2025-06-06,2,101906.61,102257.52,102253.67,101599.9,762.54,77654326.16
1749178800,2025-06-06,3,102253.67,102593.87,102566.53,102117.79,872.67,89359716.4
1749182400,2025-06-06,4,102566.53,102879.09,102862.73,102465.16,1058.45,108649734.48
1749186000,2025-06-06,5,102862.73,103040.08,103031.85,102755.73,591.38,60854295.71
1749189600,2025-06-06,6,103031.85,103286.33,103257.58,102972.38,803.12,82829229.78
1749193200,2025-06-06,7,103257.58,103544.47,103222.56,103134.8,858.44,88671594.1
1749196800,2025-06-06,8,103222.56,103671.02,103591.68,103222.56,723.86,74924436.53
1749200400,2025-06-06,9,103591.68,103822.79,103726.72,103591.67,680.3,70554879.29
1749204000,2025-06-06,10,103726.72,103884.73,103755.49,103638.94,561.2,58237083.05
1749207600,2025-06-06,11,103755.49,104077.0,104016.66,103727.28,849.53,88283002.11
1749211200,2025-06-06,12,104016.66,104376.14,103855.57,103617.46,1537.06,159916554.41
1749214800,2025-06-06,13,103855.57,104624.46,104177.74,103853.54,1631.95,170141008.3
1749218400,2025-06-06,14,104177.74,104986.03,104885.87,104098.58,1741.74,182202928.57
1749222000,2025-06-06,15,104885.87,105426.24,105181.47,104717.72,1885.26,197954774.86
1749225600,2025-06-06,16,105181.47,105391.59,104861.35,104801.88,1382.66,145360485.78
1749229200,2025-06-06,17,104861.35,105049.83,105017.97,104540.26,893.57,93603557.65
1749232800,2025-06-06,18,105017.97,105066.75,104586.65,104551.06,973.66,101981563.38
1749236400,2025-06-06,19,104586.65,104680.73,104305.21,104136.75,1018.3,106312368.95
1749240000,2025-06-06,20,104305.21,104695.93,104575.47,104258.42,735.33,76815221.14
1749243600,2025-06-06,21,104575.47,104587.9,104481.6,104379.49,498.68,52101590.26
1749247200,2025-06-06,22,104481.6,104589.74,104569.94,104333.82,484.06,50553777.46
1749250800,2025-06-06,23,104569.94,104585.43,104392.54,104302.15,332.74,34744811.49
