TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1756684800,2025-09-01,0,108273.72,108418.89,108248.83,107659.28,1484.83,160369745.36
1756688400,2025-09-01,1,108248.83,108491.29,108172.6,107994.27,1098.14,118827613.91
1756692000,2025-09-01,2,108172.6,108219.13,107649.04,107452.46,1511.49,162863030.05
1756695600,2025-09-01,3,107649.04,107791.55,107682.29,107420.71,768.11,82628057.14
1756699200,2025-09-01,4,107682.29,107766.01,107420.51,107293.13,515.08,55359319.43
1756702800,2025-09-01,5,107420.51,107994.63,107879.93,107271.39,460.53,49566232.02
1756706400,2025-09-01,6,107879.93,108139.81,108083.97,107615.21,327.17,35322030.19
1756710000,2025-09-01,7,108083.97,109441.88,109441.88,108007.59,815.43,88657307.71
1756713600,2025-09-01,8,109441.88,109820.02,109608.54,109440.77,907.79,99503701.9
1756717200,2025-09-01,9,109608.54,109913.29,109532.29,109501.71,783.25,85918577.22
1756720800,2025-09-01,10,109532.29,109548.89,108579.64,108198.93,1106.39,120356103.48
1756724400,2025-09-01,11,108579.64,108864.05,108789.01,108473.88,393.05,42708544.06
1756728000,2025-09-01,12,108789.01,109161.59,109114.05,108652.14,742.28,80871082.51
1756731600,2025-09-01,13,109114.05,109536.56,109039.52,108955.85,1145.11,125087904.98
1756735200,2025-09-01,14,109039.52,109337.03,109177.62,108844.47,956.53,104352568.47
1756738800,2025-09-01,15,109177.62,109395.92,108796.89,108591.52,883.26,96205117.76
1756742400,2025-09-01,16,108796.89,109113.94,108799.82,108677.2,761.29,82922437.4
1756746000,2025-09-01,17,108799.82,108975.16,108946.09,108422.3,1136.89,123591292.51
1756749600,2025-09-01,18,108946.09,109275.85,109242.81,108936.01,637.12,69521446.27
1756753200,2025-09-01,19,109242.81,109330.53,109228.06,109178.77,315.46,34466558.58
1756756800,2025-09-01,20,109228.06,109230.82,108878.67,108284.6,1406.57,152999546.25
1756760400,2025-09-01,21,108878.67,108938.72,107802.06,107479.64,1581.73,170962033.26
1756764000,2025-09-01,22,107802.06,108521.89,108464.43,107614.39,896.94,96922819.39
1756767600,2025-09-01,23,108464.43,108509.56,108508.88,108447.11,17.03,1847231.08
