TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1760745600,2025-10-18,0,106485.41,106893.27,106892.06,106382.73,699.77,74641342.65
1760749200,2025-10-18,1,106892.06,107356.83,107207.82,106883.72,656.76,70359501.57
1760752800,2025-10-18,2,107207.82,107353.6,106647.74,106556.84,844.76,90345121.67
1760756400,2025-10-18,3,106647.74,107184.37,107133.86,106641.34,491.26,52565145.03
1760760000,2025-10-18,4,107133.86,107143.66,106531.46,106506.23,741.97,79171924.45
1760763600,2025-10-18,5,106531.46,106899.23,106878.09,106531.31,402.76,42981918.17
1760767200,2025-10-18,6,106878.09,107005.03,106916.41,106774.71,325.16,34767656.36
1760770800,2025-10-18,7,106916.41,107544.75,106750.91,106700.96,766.23,82116060.99
1760774400,2025-10-18,8,106750.91,107025.78,106781.47,106691.63,513.26,54842045.08
1760778000,2025-10-18,9,106781.47,107005.13,106960.53,106697.72,385.7,41223402.55
1760781600,2025-10-18,10,106960.53,107194.48,106972.51,106856.34,349.87,37449579.92
1760785200,2025-10-18,11,106972.51,107284.49,107267.94,106833.28,361.66,38708167.07
1760788800,2025-10-18,12,107267.94,107363.38,107126.38,107027.57,443.13,47503306.31
1760792400,2025-10-18,13,107126.38,107151.21,106953.41,106870.88,421.5,45099365.36
1760796000,2025-10-18,14,106953.41,107169.32,107088.2,106804.08,576.2,61644948.52
1760799600,2025-10-18,15,107088.2,107208.09,107008.43,106888.23,536.9,57471616.25
1760803200,2025-10-18,16,107008.43,107111.24,106714.1,106536.55,662.84,70777384.7
1760806800,2025-10-18,17,106714.1,106999.09,106929.12,106627.84,425.81,45490621.94
1760810400,2025-10-18,18,106929.12,106968.34,106900.34,106783.49,274.37,29320354.24
1760814000,2025-10-18,19,106900.34,107146.38,107130.02,106831.74,353.33,37812380.34
1760817600,2025-10-18,20,107130.02,107394.29,107079.99,107062.63,588.63,63108959.09
1760821200,2025-10-18,21,107079.99,107279.6,107228.19,106908.9,431.3,46190456.96
1760824800,2025-10-18,22,107228.19,107345.63,107177.82,107134.69,334.33,35853283.54
1760828400,2025-10-18,23,107177.82,107178.49,107166.01,107162.19,2.715,290970.09
