TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1759968000,2025-10-09,0,123358.65,123396.44,122896.98,122896.97,460.13,56652030.91
1759971600,2025-10-09,1,122896.98,122912.91,122586.25,122378.1,746.79,91562748.82
1759975200,2025-10-09,2,122586.25,122587.29,121662.85,121522.5,1223.19,149185622.47
1759978800,2025-10-09,3,121662.85,122161.76,122077.25,121656.37,612.98,74765930.5
1759982400,2025-10-09,4,122077.25,122300.7,122184.6,121938.66,607.49,74184326.86
1759986000,2025-10-09,5,122184.6,122240.51,122151.37,121873.44,460.75,56230531.8
1759989600,2025-10-09,6,122151.37,122223.02,121992.84,121925.31,385.73,47086531.98
1759993200,2025-10-09,7,121992.84,122105.03,121957.13,121774.81,402.7,49109027.54
1759996800,2025-10-09,8,121957.13,122010.41,121296.28,121181.26,1279.96,155511119.4
1760000400,2025-10-09,9,121296.28,121888.5,121856.24,121296.18,648.59,78909301.07
1760004000,2025-10-09,10,121856.24,122381.92,122222.67,121700.8,632.72,77226882.28
1760007600,2025-10-09,11,122222.67,122887.9,122805.76,122218.94,607.86,74535290.4
1760011200,2025-10-09,12,122805.76,123818.95,123627.16,122769.66,1664.17,205274560.81
1760014800,2025-10-09,13,123627.16,123711.56,122460.02,122349.48,1815.32,223460217.73
1760018400,2025-10-09,14,122460.02,122658.02,121384.21,120838.3,3660.85,445653060.13
1760022000,2025-10-09,15,121384.21,121791.43,121217.85,120738.61,1726.1,209230657.13
1760025600,2025-10-09,16,121217.85,121544.02,119908.04,119792.5,2713.73,327684040.45
1760029200,2025-10-09,17,119908.04,121102.95,121048.33,119741.93,2348.62,282723246.44
1760032800,2025-10-09,18,121048.33,121167.79,120734.36,120468.41,1387.41,167573111.13
1760036400,2025-10-09,19,120734.36,121207.25,121038.54,120733.75,1220.39,147679202.89
1760040000,2025-10-09,20,121038.54,121267.56,121184.04,120933.87,715.44,86632168.98
1760043600,2025-10-09,21,121184.04,121573.39,121535.95,121139.94,592.5,71918175.94
1760047200,2025-10-09,22,121535.95,121835.2,121761.27,121480.99,425.47,51764101.72
1760050800,2025-10-09,23,121761.27,121761.75,121747.5,121747.5,2.882,350941.33
