TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1762041600,2025-11-02,0,110104.4,110116.0,109970.81,109909.24,337.44,37105247.66
1762045200,2025-11-02,1,109970.81,110096.02,109985.96,109926.51,162.14,17835804.31
1762048800,2025-11-02,2,109985.96,110249.04,110026.12,109906.91,250.12,27516497.27
1762052400,2025-11-02,3,110026.12,110081.7,110052.63,109975.51,144.9,15940503.4
1762056000,2025-11-02,4,110052.63,110752.99,110676.34,110036.33,556.54,61426877.13
1762059600,2025-11-02,5,110676.34,110698.99,110495.94,110308.95,655.22,72372509.2
1762063200,2025-11-02,6,110495.94,110701.51,110661.15,110305.75,418.69,46237794.98
1762066800,2025-11-02,7,110661.15,111016.0,110911.89,110449.35,432.68,47902419.2
1762070400,2025-11-02,8,110911.89,110991.21,110835.03,110705.41,521.94,57824895.8
1762074000,2025-11-02,9,110835.03,111027.46,110704.13,110536.69,550.21,60936879.6
1762077600,2025-11-02,10,110704.13,110844.4,110475.75,110359.55,394.74,43646388.6
1762081200,2025-11-02,11,110475.75,111181.96,111154.54,110467.7,449.6,49840041.23
1762084800,2025-11-02,12,111154.54,111199.6,110737.6,110691.8,802.51,89001572.99
1762088400,2025-11-02,13,110737.6,110737.71,110562.83,110191.49,751.88,83038243.91
1762092000,2025-11-02,14,110562.83,110663.55,110423.34,110220.15,622.34,68721855.08
1762095600,2025-11-02,15,110423.34,110548.78,110126.4,110111.23,514.24,56754344.65
1762099200,2025-11-02,16,110126.4,110136.71,110110.22,109663.59,1001.18,110058264.89
1762102800,2025-11-02,17,110110.22,110262.37,110182.77,110040.85,371.22,40891844.02
1762106400,2025-11-02,18,110182.77,110345.17,110345.14,110177.67,327.03,36057015.58
1762110000,2025-11-02,19,110345.14,110345.23,110184.27,109978.22,353.29,38908017.57
1762113600,2025-11-02,20,110184.27,110210.79,110082.07,109893.93,226.23,24899220.8
1762117200,2025-11-02,21,110082.07,110137.06,110013.67,109987.4,169.22,18625390.66
1762120800,2025-11-02,22,110013.67,110025.44,109893.54,109485.51,328.64,36076327.39
1762124400,2025-11-02,23,109893.54,110734.26,110564.52,109893.03,828.48,91406936.91
