TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1760486400,2025-10-15,0,113097.76,113188.64,113064.26,112696.86,993.29,112194953.02
1760490000,2025-10-15,1,113064.26,113079.08,112805.91,112408.83,964.95,108746641.12
1760493600,2025-10-15,2,112805.91,113679.91,112891.18,112755.04,1202.68,136105540.4
1760497200,2025-10-15,3,112891.18,112938.32,112101.14,111904.25,992.79,111508889.52
1760500800,2025-10-15,4,112101.14,112543.77,112416.8,111834.86,770.17,86421733.84
1760504400,2025-10-15,5,112416.8,112726.64,112505.9,112263.49,744.85,83794461.98
1760508000,2025-10-15,6,112505.9,112645.49,112526.47,111976.91,711.12,79862366.15
1760511600,2025-10-15,7,112526.47,112754.31,112659.6,112319.15,697.0,78439251.31
1760515200,2025-10-15,8,112659.6,113574.88,113037.8,112617.57,984.42,111386742.03
1760518800,2025-10-15,9,113037.8,113200.67,112641.1,112478.29,947.28,106809042.37
1760522400,2025-10-15,10,112641.1,112730.63,112360.38,112187.7,803.87,90396097.11
1760526000,2025-10-15,11,112360.38,112699.09,112016.23,111807.5,828.55,92930567.0
1760529600,2025-10-15,12,112016.23,112187.68,111808.76,111496.14,1083.84,121182149.65
1760533200,2025-10-15,13,111808.76,112096.88,111483.99,110869.49,2486.51,277114535.12
1760536800,2025-10-15,14,111483.99,112326.89,111165.49,110919.9,2533.07,282910841.43
1760540400,2025-10-15,15,111165.49,111659.46,110872.9,110455.81,3289.93,365057945.83
1760544000,2025-10-15,16,110872.9,111189.94,110830.98,110692.64,1614.42,179071793.5
1760547600,2025-10-15,17,110830.98,111248.11,111246.96,110229.66,1981.54,219166354.23
1760551200,2025-10-15,18,111246.96,111557.66,111502.42,110887.32,1068.3,118844071.25
1760554800,2025-10-15,19,111502.42,111620.26,111344.01,111150.94,1213.54,135151878.8
1760558400,2025-10-15,20,111344.01,111627.67,111182.86,110600.67,1445.05,160730071.56
1760562000,2025-10-15,21,111182.86,111481.49,110891.58,110567.93,1137.28,126227612.79
1760565600,2025-10-15,22,110891.58,111441.77,110732.08,110725.98,887.42,98577267.17
1760569200,2025-10-15,23,110732.08,110759.62,110750.08,110709.24,19.12,2117289.91
