TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1754697600,2025-08-09,0,116692.86,116774.26,116609.35,116588.76,450.78,52592697.02
1754701200,2025-08-09,1,116609.35,116669.6,116577.42,116541.85,413.83,48249743.27
1754704800,2025-08-09,2,116577.42,116577.48,116412.29,116402.36,408.65,47590695.88
1754708400,2025-08-09,3,116412.29,116497.81,116403.92,116360.05,243.79,28381250.03
1754712000,2025-08-09,4,116403.92,116691.91,116467.06,116376.25,209.37,24394627.25
1754715600,2025-08-09,5,116467.06,116996.3,116754.8,116441.91,420.74,49128114.95
1754719200,2025-08-09,6,116754.8,116771.22,116679.85,116566.58,200.62,23403756.34
1754722800,2025-08-09,7,116679.85,116920.75,116777.37,116653.52,151.77,17727705.02
1754726400,2025-08-09,8,116777.37,117188.1,117121.97,116770.85,281.21,32890751.07
1754730000,2025-08-09,9,117121.97,117518.08,117515.78,117069.69,370.49,43464137.84
1754733600,2025-08-09,10,117515.78,117940.29,117445.79,117407.53,584.26,68746652.92
1754737200,2025-08-09,11,117445.79,117485.27,117130.97,117102.24,264.02,30962232.19
1754740800,2025-08-09,12,117130.97,117252.91,117123.05,117025.53,271.4,31794385.32
1754744400,2025-08-09,13,117123.05,117164.42,116985.64,116893.89,309.98,36266067.92
1754748000,2025-08-09,14,116985.64,117019.91,116987.98,116783.31,331.04,38699532.77
1754751600,2025-08-09,15,116987.98,117160.0,116912.4,116731.95,418.86,48977230.07
1754755200,2025-08-09,16,116912.4,116970.41,116678.69,116665.82,317.84,37120989.01
1754758800,2025-08-09,17,116678.69,116817.49,116704.96,116649.94,236.63,27622882.48
1754762400,2025-08-09,18,116704.96,116748.61,116663.77,116577.67,258.27,30134955.69
1754766000,2025-08-09,19,116663.77,116755.03,116578.18,116544.33,224.65,26202807.05
1754769600,2025-08-09,20,116578.18,117048.98,116801.69,116531.7,512.28,59814147.16
1754773200,2025-08-09,21,116801.69,116824.43,116563.18,116412.9,479.64,55901980.95
1754776800,2025-08-09,22,116563.18,116762.42,116579.42,116534.6,298.39,34804474.31
1754780400,2025-08-09,23,116579.42,116580.49,116540.77,116540.18,2.914,339616.11
