TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1749945600,2025-06-15,0,105481.13,105741.29,105719.99,105344.26,225.83,23836306.63
1749949200,2025-06-15,1,105719.99,105755.19,105498.01,105480.65,214.58,22653037.17
1749952800,2025-06-15,2,105498.01,105697.68,105555.83,105496.02,158.94,16789260.19
1749956400,2025-06-15,3,105555.83,105647.92,105558.67,105544.74,87.49,9238011.29
1749960000,2025-06-15,4,105558.67,105644.92,105632.64,105557.47,78.32,8270480.58
1749963600,2025-06-15,5,105632.64,106160.97,106138.52,105578.38,179.09,18963482.38
1749967200,2025-06-15,6,106138.52,106189.63,105526.92,105505.1,225.01,23809627.88
1749970800,2025-06-15,7,105526.92,105534.78,105503.53,105291.43,181.33,19117884.31
1749974400,2025-06-15,8,105503.53,105544.94,105254.73,105205.98,151.71,15981761.26
1749978000,2025-06-15,9,105254.73,105254.9,104989.38,104940.16,225.59,23695367.21
1749981600,2025-06-15,10,104989.38,105238.75,105177.81,104988.98,168.83,17751618.2
1749985200,2025-06-15,11,105177.81,105221.55,105024.76,104974.29,152.53,16029685.71
1749988800,2025-06-15,12,105024.76,105345.2,105343.27,105012.31,269.83,28380809.44
1749992400,2025-06-15,13,105343.27,105702.78,105587.31,105286.36,478.75,50507491.29
1749996000,2025-06-15,14,105587.31,105887.84,105707.86,105370.67,444.07,46897505.14
1749999600,2025-06-15,15,105707.86,105856.12,105627.69,105595.32,206.95,21876551.77
1750003200,2025-06-15,16,105627.69,105732.86,105616.65,105388.22,318.4,33606951.77
1750006800,2025-06-15,17,105616.65,105829.51,105740.39,105538.23,303.93,32119080.22
1750010400,2025-06-15,18,105740.39,105744.81,105551.62,105530.75,219.57,23183715.85
1750014000,2025-06-15,19,105551.62,105622.81,105352.6,105151.37,419.63,44249289.29
1750017600,2025-06-15,20,105352.6,105358.94,104791.37,104666.42,510.46,53559759.43
1750021200,2025-06-15,21,104791.37,104876.09,104848.51,104546.11,451.77,47306276.25
1750024800,2025-06-15,22,104848.51,105408.78,105308.13,104788.44,552.65,58118375.05
1750028400,2025-06-15,23,105308.13,105650.82,105625.23,105282.72,357.85,37744644.74
