TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1756598400,2025-08-31,0,108833.53,109421.44,109410.18,108826.57,773.08,84365272.92
1756602000,2025-08-31,1,109410.18,109510.25,109457.72,109172.76,610.49,66753160.93
1756605600,2025-08-31,2,109457.72,109475.46,109252.17,109211.76,261.26,28569882.21
1756609200,2025-08-31,3,109252.17,109404.7,109248.19,109197.02,245.96,26883238.7
1756612800,2025-08-31,4,109248.19,109257.29,108837.53,108710.64,281.26,30643495.37
1756616400,2025-08-31,5,108837.53,108837.93,108784.04,108595.14,250.53,27231091.78
1756620000,2025-08-31,6,108784.04,108803.63,108744.19,108559.05,160.12,17407113.23
1756623600,2025-08-31,7,108744.19,108855.48,108740.65,108699.25,158.25,17215529.46
1756627200,2025-08-31,8,108740.65,109049.81,109043.69,108736.93,172.07,18742965.58
1756630800,2025-08-31,9,109043.69,109129.52,108531.49,108480.08,370.82,40352849.95
1756634400,2025-08-31,10,108531.49,108655.03,108596.13,108344.58,378.39,41048116.17
1756638000,2025-08-31,11,108596.13,108624.51,108412.38,108352.37,210.22,22803448.18
1756641600,2025-08-31,12,108412.38,108501.99,108344.91,108329.12,338.19,36660374.23
1756645200,2025-08-31,13,108344.91,108464.25,108429.87,108216.83,512.97,55562919.59
1756648800,2025-08-31,14,108429.87,108528.5,108485.72,108285.7,395.59,42886148.34
1756652400,2025-08-31,15,108485.72,108864.9,108830.14,108481.43,347.24,37727611.51
1756656000,2025-08-31,16,108830.14,108993.35,108943.91,108585.92,555.8,60469700.37
1756659600,2025-08-31,17,108943.91,109021.53,109016.26,108873.7,295.58,32204854.13
1756663200,2025-08-31,18,109016.26,109248.07,109166.4,108953.82,380.65,41528956.41
1756666800,2025-08-31,19,109166.4,109188.54,108953.12,108936.64,251.23,27397845.16
1756670400,2025-08-31,20,108953.12,109148.51,109145.48,108900.96,311.47,33963845.45
1756674000,2025-08-31,21,109145.48,109145.75,109067.26,108976.85,234.12,25535254.35
1756677600,2025-08-31,22,109067.26,109252.84,108904.31,108785.8,537.96,58632167.33
1756681200,2025-08-31,23,108904.31,108928.23,108892.95,108891.85,5.28,575089.48
