TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1748217600,2025-05-26,0,109041.44,109641.28,109595.19,108718.82,621.58,67853046.66
1748221200,2025-05-26,1,109595.19,109888.42,109591.13,109276.77,924.83,101352914.61
1748224800,2025-05-26,2,109591.13,109814.65,109433.65,109244.23,445.17,48752765.68
1748228400,2025-05-26,3,109433.65,109803.09,109668.07,109332.49,375.26,41121093.01
1748232000,2025-05-26,4,109668.07,109770.85,109583.58,109548.63,256.68,28151188.75
1748235600,2025-05-26,5,109583.58,109718.35,109680.32,109411.85,299.19,32787024.31
1748239200,2025-05-26,6,109680.32,109991.02,109980.87,109564.64,393.12,43162791.32
1748242800,2025-05-26,7,109980.87,110264.26,110145.67,109790.82,637.08,70083723.99
1748246400,2025-05-26,8,110145.67,110224.99,109715.14,109662.86,270.22,29691104.17
1748250000,2025-05-26,9,109715.14,110039.63,109761.52,109646.87,708.82,77877366.33
1748253600,2025-05-26,10,109761.52,109901.46,109689.8,109625.18,180.8,19842260.94
1748257200,2025-05-26,11,109689.8,109872.93,109822.84,109613.4,148.49,16292113.44
1748260800,2025-05-26,12,109822.84,110105.43,109881.43,109709.67,435.91,47889283.94
1748264400,2025-05-26,13,109881.43,110022.6,109643.03,109545.21,819.83,89997280.63
1748268000,2025-05-26,14,109643.03,109779.64,109692.03,109543.44,769.71,84401131.17
1748271600,2025-05-26,15,109692.03,110451.83,110049.15,109584.96,1285.79,141518397.07
1748275200,2025-05-26,16,110049.15,110459.23,109417.38,109140.89,1782.69,195513178.32
1748278800,2025-05-26,17,109417.38,109723.46,109201.53,108926.68,884.19,96636062.51
1748282400,2025-05-26,18,109201.53,109485.48,109112.32,109035.34,598.86,65418817.29
1748286000,2025-05-26,19,109112.32,109202.93,109146.34,108881.99,541.26,59019091.76
1748289600,2025-05-26,20,109146.34,109630.41,109613.95,108971.18,795.97,87035161.45
1748293200,2025-05-26,21,109613.95,109669.25,109382.26,109177.62,316.86,34660236.09
1748296800,2025-05-26,22,109382.26,109911.47,109227.28,109205.7,373.61,40909398.74
1748300400,2025-05-26,23,109227.28,109488.73,109461.24,109100.09,444.39,48565872.26
