TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1749600000,2025-06-11,0,110296.2,110299.82,109836.54,109797.63,524.08,57655143.8
1749603600,2025-06-11,1,109836.54,109846.76,109621.82,109582.18,431.51,47328410.4
1749607200,2025-06-11,2,109621.82,109865.52,109707.0,109566.3,255.78,28051736.14
1749610800,2025-06-11,3,109707.0,109886.85,109747.68,109643.14,222.32,24401280.14
1749614400,2025-06-11,4,109747.68,109764.52,109596.63,109582.1,161.97,17758396.55
1749618000,2025-06-11,5,109596.63,109668.77,109502.79,109461.53,153.71,16835709.37
1749621600,2025-06-11,6,109502.79,109677.46,109610.72,109390.92,126.82,13888231.81
1749625200,2025-06-11,7,109610.72,109752.39,109464.15,109463.63,147.9,16210982.05
1749628800,2025-06-11,8,109464.15,109677.32,109582.42,109464.15,207.19,22703036.97
1749632400,2025-06-11,9,109582.42,109620.6,109275.15,109235.89,340.53,37253497.2
1749636000,2025-06-11,10,109275.15,109473.69,109380.24,109210.13,268.86,29389376.22
1749639600,2025-06-11,11,109380.24,109399.14,109255.59,109219.51,202.98,22181788.85
1749643200,2025-06-11,12,109255.59,109926.35,109718.82,109031.53,1455.71,159484359.49
1749646800,2025-06-11,13,109718.82,109905.52,109698.63,109325.32,1308.86,143522740.6
1749650400,2025-06-11,14,109698.63,110425.64,109903.7,109661.34,1648.61,181492726.07
1749654000,2025-06-11,15,109903.7,110066.18,109756.69,109691.05,614.93,67543724.18
1749657600,2025-06-11,16,109756.69,109844.14,109472.2,109358.35,850.86,93214579.81
1749661200,2025-06-11,17,109472.2,109786.62,109006.58,108992.93,828.0,90568645.97
1749664800,2025-06-11,18,109006.58,109095.61,108841.58,108446.79,1483.2,161322876.84
1749668400,2025-06-11,19,108841.58,108993.65,108783.04,108611.06,1102.9,120000242.4
1749672000,2025-06-11,20,108783.04,109048.13,108951.98,108530.57,539.32,58693656.52
1749675600,2025-06-11,21,108951.98,109251.32,108547.42,108414.22,567.81,61776103.97
1749679200,2025-06-11,22,108547.42,108663.81,108469.55,108096.82,767.12,83130481.46
1749682800,2025-06-11,23,108469.55,108723.8,108676.78,108368.42,286.25,31085029.95
