TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1758067200,2025-09-17,0,116838.31,116880.88,116630.44,116615.14,466.81,54486993.02
1758070800,2025-09-17,1,116630.44,116819.7,116722.78,116579.09,461.55,53857096.01
1758074400,2025-09-17,2,116722.78,117134.98,116750.91,116618.51,741.5,86663503.57
1758078000,2025-09-17,3,116750.91,116806.58,116434.51,116434.31,477.39,55673262.82
1758081600,2025-09-17,4,116434.51,116541.06,116373.55,116220.73,249.6,29048314.38
1758085200,2025-09-17,5,116373.55,117254.18,117173.1,116372.87,934.62,109198891.74
1758088800,2025-09-17,6,117173.1,117330.03,117287.45,117043.79,513.13,60124954.83
1758092400,2025-09-17,7,117287.45,117331.11,117224.09,117183.48,307.53,36061833.27
1758096000,2025-09-17,8,117224.09,117255.98,116902.52,116741.91,533.38,62359422.47
1758099600,2025-09-17,9,116902.52,116902.61,116602.25,116601.35,283.65,33115302.77
1758103200,2025-09-17,10,116602.25,116647.07,116400.43,116304.91,336.57,39198101.79
1758106800,2025-09-17,11,116400.43,116406.89,116287.8,116285.71,259.54,30198148.2
1758110400,2025-09-17,12,116287.8,116542.86,116229.38,116131.81,621.72,72314813.04
1758114000,2025-09-17,13,116229.38,116361.59,116156.71,115944.59,1143.29,132793139.05
1758117600,2025-09-17,14,116156.71,116282.33,115650.79,115495.49,1485.43,172020203.72
1758121200,2025-09-17,15,115650.79,115929.23,115918.57,115577.28,681.49,78894858.04
1758124800,2025-09-17,16,115918.57,115918.77,115681.65,115437.99,860.92,99555425.94
1758128400,2025-09-17,17,115681.65,116329.63,115689.74,115599.2,1274.34,147703978.58
1758132000,2025-09-17,18,115689.74,116322.28,115257.89,114742.84,6019.42,695513173.29
1758135600,2025-09-17,19,115257.89,116030.76,115706.74,115122.87,2518.52,291385952.7
1758139200,2025-09-17,20,115706.74,116195.85,115671.24,115557.07,925.3,107208884.95
1758142800,2025-09-17,21,115671.24,116170.39,116090.13,115387.81,532.11,61614681.72
1758146400,2025-09-17,22,116090.13,116866.1,116613.06,116090.13,922.24,107352693.58
1758150000,2025-09-17,23,116613.06,116843.17,116838.58,116611.35,28.23,3296524.76
