TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1757980800,2025-09-16,0,115401.06,115401.38,115113.1,114996.8,557.38,64214244.1
1757984400,2025-09-16,1,115113.1,115556.15,115069.36,115057.16,501.54,57814132.57
1757988000,2025-09-16,2,115069.36,115268.7,115069.44,115069.22,264.63,30473153.54
1757991600,2025-09-16,3,115069.44,115471.14,115357.75,115069.24,269.28,31047357.71
1757995200,2025-09-16,4,115357.75,115589.48,115547.06,114982.88,393.4,45375825.64
1757998800,2025-09-16,5,115547.06,115987.18,115971.82,115492.23,543.54,62937822.79
1758002400,2025-09-16,6,115971.82,116044.73,115808.09,115638.65,322.05,37311468.24
1758006000,2025-09-16,7,115808.09,115931.56,115874.43,115758.72,238.25,27601293.9
1758009600,2025-09-16,8,115874.43,116019.16,115700.7,115571.73,373.65,43268429.56
1758013200,2025-09-16,9,115700.7,115759.64,115509.44,115485.88,251.31,29060024.9
1758016800,2025-09-16,10,115509.44,115627.04,115408.04,115405.95,305.16,35247393.34
1758020400,2025-09-16,11,115408.04,115461.04,115317.88,115246.57,373.38,43070798.48
1758024000,2025-09-16,12,115317.88,115493.86,115471.81,115317.7,479.29,55319465.52
1758027600,2025-09-16,13,115471.81,115575.53,115208.94,114765.74,1678.0,193242354.99
1758031200,2025-09-16,14,115208.94,115339.79,115316.66,114840.78,1134.68,130598335.76
1758034800,2025-09-16,15,115316.66,115942.98,115941.03,115048.43,962.27,111007524.55
1758038400,2025-09-16,16,115941.03,116111.24,116099.99,115651.22,1007.13,116707999.83
1758042000,2025-09-16,17,116099.99,116929.23,116528.2,116090.83,2172.82,253342005.33
1758045600,2025-09-16,18,116528.2,116833.66,116469.22,116285.46,1001.25,116730236.91
1758049200,2025-09-16,19,116469.22,116872.5,116863.53,116445.77,1484.41,173188628.19
1758052800,2025-09-16,20,116863.53,116964.26,116898.3,116782.27,620.47,72522632.64
1758056400,2025-09-16,21,116898.3,117000.18,116861.11,116647.06,455.18,53169516.06
1758060000,2025-09-16,22,116861.11,117006.56,116900.56,116750.17,553.1,64661102.92
1758063600,2025-09-16,23,116900.56,116925.96,116924.83,116900.48,6.971,815081.27
