TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1754956800,2025-08-12,0,118714.58,119045.16,118974.8,118622.48,651.32,77398173.01
1754960400,2025-08-12,1,118974.8,119135.38,119000.8,118802.15,549.5,65398618.61
1754964000,2025-08-12,2,119000.8,119296.45,119073.86,118856.75,432.31,51483811.8
1754967600,2025-08-12,3,119073.86,119130.76,118861.42,118774.7,326.32,38820239.68
1754971200,2025-08-12,4,118861.42,119167.79,119082.91,118814.77,239.95,28555027.55
1754974800,2025-08-12,5,119082.91,119083.03,118827.24,118443.15,501.22,59491972.0
1754978400,2025-08-12,6,118827.24,119031.59,118852.38,118615.99,412.68,49058602.48
1754982000,2025-08-12,7,118852.38,119165.51,119001.72,118852.38,192.77,22949261.18
1754985600,2025-08-12,8,119001.72,119064.15,118825.11,118755.31,311.94,37094201.88
1754989200,2025-08-12,9,118825.11,118899.93,118425.17,118418.03,386.72,45878901.17
1754992800,2025-08-12,10,118425.17,118654.7,118451.63,118224.95,496.56,58805401.97
1754996400,2025-08-12,11,118451.63,118651.3,118511.29,118214.28,369.77,43787959.67
1755000000,2025-08-12,12,118511.29,119268.28,119268.15,118272.83,1798.32,213780520.27
1755003600,2025-08-12,13,119268.15,119711.71,118846.52,118629.0,2283.86,272000504.83
1755007200,2025-08-12,14,118846.52,119449.84,119446.35,118764.0,1396.12,166330842.64
1755010800,2025-08-12,15,119446.35,119973.57,119946.72,119320.63,1314.86,157350174.4
1755014400,2025-08-12,16,119946.72,120208.71,119668.75,119542.63,1070.41,128246643.34
1755018000,2025-08-12,17,119668.75,119873.82,119288.23,119204.37,923.01,110353886.11
1755021600,2025-08-12,18,119288.23,120094.89,119352.45,119276.16,973.35,116475712.19
1755025200,2025-08-12,19,119352.45,119982.32,119665.12,119313.76,743.4,88986947.62
1755028800,2025-08-12,20,119665.12,120325.99,120191.08,119504.35,1101.39,132134601.88
1755032400,2025-08-12,21,120191.08,120204.03,119900.28,119804.14,684.61,82162465.96
1755036000,2025-08-12,22,119900.28,120090.42,120089.31,119643.75,580.28,69547954.31
1755039600,2025-08-12,23,120089.31,120089.36,120062.2,120052.51,8.482,1018352.91
