TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1750723200,2025-06-24,0,105423.73,105578.61,105209.86,104997.5,850.16,89487236.42
1750726800,2025-06-24,1,105209.86,105564.56,105532.33,105060.37,765.91,80597268.4
1750730400,2025-06-24,2,105532.33,105532.33,104850.22,104813.42,837.4,87944446.0
1750734000,2025-06-24,3,104850.22,105202.28,105001.82,104815.43,568.39,59682792.48
1750737600,2025-06-24,4,105001.82,105044.87,104902.09,104787.19,298.03,31275654.73
1750741200,2025-06-24,5,104902.09,105492.77,105474.84,104902.05,711.27,74853693.41
1750744800,2025-06-24,6,105474.84,105895.13,105747.17,105327.75,556.95,58825969.41
1750748400,2025-06-24,7,105747.17,105855.25,105020.82,104980.43,1014.69,106926511.7
1750752000,2025-06-24,8,105020.82,105236.69,105083.51,104710.65,972.3,102077066.76
1750755600,2025-06-24,9,105083.51,105654.75,105279.37,105046.54,502.74,52952692.68
1750759200,2025-06-24,10,105279.37,105428.8,105342.96,105153.87,357.3,37619083.21
1750762800,2025-06-24,11,105342.96,105490.71,105252.55,105082.34,369.58,38909563.28
1750766400,2025-06-24,12,105252.55,105367.48,105265.4,105037.93,593.77,62457351.53
1750770000,2025-06-24,13,105265.4,105451.59,105131.01,104860.38,1351.02,142055177.66
1750773600,2025-06-24,14,105131.01,105741.89,105579.96,105009.11,1948.02,205350571.42
1750777200,2025-06-24,15,105579.96,105795.17,105300.93,105213.11,1083.23,114347497.27
1750780800,2025-06-24,16,105300.93,106339.71,106287.14,105242.61,1560.5,165020633.13
1750784400,2025-06-24,17,106287.14,106358.78,106122.73,105686.09,1338.07,141884795.88
1750788000,2025-06-24,18,106122.73,106169.01,105596.12,105594.74,903.13,95604586.23
1750791600,2025-06-24,19,105596.12,105739.18,105713.67,105355.22,889.96,93911506.56
1750795200,2025-06-24,20,105713.67,106169.0,106147.74,105511.76,967.47,102382722.9
1750798800,2025-06-24,21,106147.74,106165.1,106037.57,105796.25,791.6,83918495.04
1750802400,2025-06-24,22,106037.57,106082.65,106068.59,105798.92,388.69,41177399.08
1750806000,2025-06-24,23,106068.59,106083.23,106078.25,106061.19,3.906,414317.2
