TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1763683200,2025-11-21,0,86553.58,87404.99,87188.48,86516.31,2155.9,187762140.3
1763686800,2025-11-21,1,87188.48,87371.87,86973.59,86754.7,1704.91,148471577.43
1763690400,2025-11-21,2,86973.59,86990.19,85380.09,85290.88,3470.04,299132992.91
1763694000,2025-11-21,3,85380.09,86038.18,85745.68,85366.98,2622.61,224791305.5
1763697600,2025-11-21,4,85745.68,86026.94,85966.95,85319.1,1889.62,161885552.56
1763701200,2025-11-21,5,85966.95,86265.37,86095.11,85753.89,1560.19,134250418.36
1763704800,2025-11-21,6,86095.11,86165.77,85491.56,85462.99,1732.86,148467843.96
1763708400,2025-11-21,7,85491.56,85672.24,83939.76,82292.57,7613.83,638917001.78
1763712000,2025-11-21,8,83939.76,84595.36,83554.98,83503.77,3498.88,293927833.49
1763715600,2025-11-21,9,83554.98,83890.93,82124.28,82031.26,4051.85,335911260.93
1763719200,2025-11-21,10,82124.28,82815.33,82625.26,81576.2,4623.13,379955101.92
1763722800,2025-11-21,11,82625.26,83251.92,82226.99,82115.93,2396.93,198212309.99
1763726400,2025-11-21,12,82226.99,83517.16,83192.89,80562.05,7291.19,598555271.64
1763730000,2025-11-21,13,83192.89,84341.23,84037.64,83040.06,4187.87,350683449.75
1763733600,2025-11-21,14,84037.64,85421.61,84791.57,83482.03,5361.01,452335783.11
1763737200,2025-11-21,15,84791.57,85026.86,82864.05,82686.83,6320.78,528694090.61
1763740800,2025-11-21,16,82864.05,84838.39,84838.26,82263.6,5876.83,489278344.86
1763744400,2025-11-21,17,84838.26,85490.76,84821.59,84521.37,4688.87,398968206.17
1763748000,2025-11-21,18,84821.59,85017.87,84531.79,83254.74,5278.19,444251305.77
1763751600,2025-11-21,19,84531.79,84970.47,84157.3,84036.42,3022.38,255551262.29
1763755200,2025-11-21,20,84157.3,84599.93,84514.58,83414.26,4065.42,341607816.65
1763758800,2025-11-21,21,84514.58,85365.3,85137.95,84314.72,2691.81,228409543.0
1763762400,2025-11-21,22,85137.95,85347.16,84246.0,84221.6,1560.62,132355232.02
1763766000,2025-11-21,23,84246.0,85301.04,85087.62,84078.74,1471.0,124688673.52
