TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1751846400,2025-07-07,0,109233.93,109313.13,108847.68,108823.55,632.66,68983634.02
1751850000,2025-07-07,1,108847.68,109128.71,109046.04,108695.32,476.6,51894127.96
1751853600,2025-07-07,2,109046.04,109546.99,109403.97,109045.43,457.8,50093813.76
1751857200,2025-07-07,3,109403.97,109737.83,109423.09,109403.6,306.26,33551150.14
1751860800,2025-07-07,4,109423.09,109477.89,109146.4,109145.75,152.83,16707038.86
1751864400,2025-07-07,5,109146.4,109217.94,109106.69,109050.19,112.32,12260404.97
1751868000,2025-07-07,6,109106.69,109191.85,108795.11,108784.29,224.77,24495401.39
1751871600,2025-07-07,7,108795.11,109084.42,109083.8,108682.7,152.59,16609828.37
1751875200,2025-07-07,8,109083.8,109107.34,109038.98,108888.89,222.26,24228587.04
1751878800,2025-07-07,9,109038.98,109038.98,108879.48,108791.67,181.54,19768446.85
1751882400,2025-07-07,10,108879.48,108929.49,108709.52,108699.49,351.72,38273286.09
1751886000,2025-07-07,11,108709.52,108823.18,108663.21,108600.94,148.09,16099633.86
1751889600,2025-07-07,12,108663.21,108663.25,108364.51,108334.07,403.67,43791457.08
1751893200,2025-07-07,13,108364.51,108573.63,108539.89,108013.72,1486.44,160904945.3
1751896800,2025-07-07,14,108539.89,108673.8,108240.89,107977.77,1365.57,147864819.19
1751900400,2025-07-07,15,108240.89,108646.17,108319.74,108234.94,920.21,99788370.3
1751904000,2025-07-07,16,108319.74,108517.65,107978.97,107920.9,1266.76,137060962.93
1751907600,2025-07-07,17,107978.97,108366.36,107946.52,107803.87,1012.12,109315919.9
1751911200,2025-07-07,18,107946.52,108110.28,108027.27,107513.97,872.18,93999407.51
1751914800,2025-07-07,19,108027.27,108324.71,108066.26,108004.02,936.51,101298293.21
1751918400,2025-07-07,20,108066.26,108167.16,107902.09,107879.47,580.83,62734938.57
1751922000,2025-07-07,21,107902.09,108234.49,108191.93,107817.4,523.59,56551782.69
1751925600,2025-07-07,22,108191.93,108211.27,108028.1,108001.99,313.51,33879351.2
1751929200,2025-07-07,23,108028.1,108038.4,108031.2,108027.42,4.732,511174.29
