TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1751500800,2025-07-03,0,108886.62,109152.1,108984.01,108776.39,401.93,43793274.45
1751504400,2025-07-03,1,108984.01,109155.88,109034.0,108866.61,383.83,41851749.82
1751508000,2025-07-03,2,109034.0,109034.02,108765.14,108579.56,403.36,43869598.13
1751511600,2025-07-03,3,108765.14,108850.85,108685.28,108668.37,241.79,26295514.51
1751515200,2025-07-03,4,108685.28,109036.6,108833.5,108614.53,209.56,22813103.43
1751518800,2025-07-03,5,108833.5,109408.72,109388.35,108833.5,287.37,31379364.67
1751522400,2025-07-03,6,109388.35,109596.32,109516.4,109302.96,457.02,50011965.33
1751526000,2025-07-03,7,109516.4,109516.59,109332.16,109191.43,237.71,25988221.79
1751529600,2025-07-03,8,109332.16,109624.38,109431.52,109332.15,339.88,37223796.03
1751533200,2025-07-03,9,109431.52,110303.67,109991.95,109431.0,1143.44,125726956.91
1751536800,2025-07-03,10,109991.95,110042.37,109884.89,109672.0,342.34,37602183.12
1751540400,2025-07-03,11,109884.89,109885.18,109635.01,109623.85,274.58,30125037.07
1751544000,2025-07-03,12,109635.01,109943.24,109205.73,108784.16,1523.58,166536785.06
1751547600,2025-07-03,13,109205.73,110584.4,110331.12,109179.15,2458.37,270466994.8
1751551200,2025-07-03,14,110331.12,110568.17,109784.24,109623.42,1767.72,194656094.93
1751554800,2025-07-03,15,109784.24,109890.27,109178.85,109142.9,1182.34,129395721.73
1751558400,2025-07-03,16,109178.85,109742.25,109331.31,109059.0,1267.39,138572480.65
1751562000,2025-07-03,17,109331.31,109699.52,109596.35,109311.49,577.98,63303678.37
1751565600,2025-07-03,18,109596.35,109762.1,109720.18,109386.69,465.82,51045797.99
1751569200,2025-07-03,19,109720.18,109957.62,109845.51,109678.12,1278.99,140459108.09
1751572800,2025-07-03,20,109845.51,109996.8,109993.66,109816.59,429.37,47194731.7
1751576400,2025-07-03,21,109993.66,110041.27,109830.87,109739.65,463.48,50927814.55
1751580000,2025-07-03,22,109830.87,109915.82,109748.82,109696.64,250.44,27496322.93
1751583600,2025-07-03,23,109748.82,109866.51,109638.97,109580.23,259.36,28445845.73
