TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1761350400,2025-10-25,0,111046.29,111071.01,110805.81,110709.35,349.98,38804391.23
1761354000,2025-10-25,1,110805.81,111257.5,111103.4,110792.15,358.25,39778020.92
1761357600,2025-10-25,2,111103.4,111155.36,111075.47,110995.27,164.3,18247373.75
1761361200,2025-10-25,3,111075.47,111163.68,111064.17,111041.69,243.02,27000766.63
1761364800,2025-10-25,4,111064.17,111470.33,111267.0,111063.97,376.8,41940993.78
1761368400,2025-10-25,5,111267.0,111439.93,111407.2,111125.13,216.37,24078110.32
1761372000,2025-10-25,6,111407.2,111520.91,111405.35,111295.7,218.11,24298979.56
1761375600,2025-10-25,7,111405.35,111819.85,111524.59,111405.23,446.89,49872936.03
1761379200,2025-10-25,8,111524.59,111819.87,111793.99,111515.42,250.41,27962955.88
1761382800,2025-10-25,9,111793.99,111859.92,111552.41,111524.69,414.98,46352584.62
1761386400,2025-10-25,10,111552.41,111743.69,111602.13,111426.86,254.57,28407228.87
1761390000,2025-10-25,11,111602.13,111692.68,111605.29,111526.88,169.98,18972221.9
1761393600,2025-10-25,12,111605.29,111960.99,111929.78,111570.28,318.71,35623326.67
1761397200,2025-10-25,13,111929.78,111955.91,111701.97,111552.01,453.01,50613130.54
1761400800,2025-10-25,14,111701.97,111784.54,111622.56,111541.31,169.8,18963475.39
1761404400,2025-10-25,15,111622.56,111623.21,111413.7,111363.65,210.48,23465243.33
1761408000,2025-10-25,16,111413.7,111507.95,111409.33,111205.71,274.24,30531514.22
1761411600,2025-10-25,17,111409.33,111480.31,111403.88,111336.06,106.45,11859796.2
1761415200,2025-10-25,18,111403.88,111754.06,111746.23,111350.62,171.18,19109327.81
1761418800,2025-10-25,19,111746.23,111746.63,111649.78,111609.0,109.02,12175971.47
1761422400,2025-10-25,20,111649.78,111679.31,111465.39,111416.81,158.62,17692925.48
1761426000,2025-10-25,21,111465.39,111499.82,111496.58,111376.45,154.95,17267386.45
1761429600,2025-10-25,22,111496.58,111712.92,111648.44,111441.77,210.3,23461271.22
1761433200,2025-10-25,23,111648.44,111651.33,111629.45,111629.45,2.428,271119.42
