TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1755734400,2025-08-21,0,114291.37,114509.73,114309.99,114029.55,694.53,79345005.11
1755738000,2025-08-21,1,114309.99,114741.92,114736.52,113971.56,812.37,92870327.22
1755741600,2025-08-21,2,114736.52,114816.84,114050.32,113923.81,764.77,87352802.86
1755745200,2025-08-21,3,114050.32,114537.6,113968.99,113966.29,507.04,57925945.48
1755748800,2025-08-21,4,113968.99,114036.83,113812.65,113804.68,338.88,38613295.4
1755752400,2025-08-21,5,113812.65,114013.89,113987.79,113639.79,353.66,40248524.48
1755756000,2025-08-21,6,113987.79,113987.8,113811.02,113619.03,366.48,41683447.34
1755759600,2025-08-21,7,113811.02,113929.72,113894.05,113583.46,388.88,44235895.35
1755763200,2025-08-21,8,113894.05,113987.27,113587.24,113587.23,397.35,45211680.78
1755766800,2025-08-21,9,113587.24,113610.02,113379.8,113298.57,632.97,71809251.41
1755770400,2025-08-21,10,113379.8,113467.97,113337.79,113225.08,467.59,53012274.68
1755774000,2025-08-21,11,113337.79,113540.09,113143.92,113006.26,474.35,53746758.56
1755777600,2025-08-21,12,113143.92,113407.64,113090.6,112944.14,837.17,94737545.06
1755781200,2025-08-21,13,113090.6,113721.96,113486.09,113044.74,1539.86,174584048.08
1755784800,2025-08-21,14,113486.09,113985.45,113273.44,112918.64,1920.23,217919631.58
1755788400,2025-08-21,15,113273.44,113381.42,112775.31,112603.87,1922.24,217075935.47
1755792000,2025-08-21,16,112775.31,112959.41,112361.9,112308.34,1452.7,163681959.02
1755795600,2025-08-21,17,112361.9,112576.67,112395.78,112166.3,1417.92,159262018.58
1755799200,2025-08-21,18,112395.78,112663.74,112588.89,112207.04,884.23,99380254.3
1755802800,2025-08-21,19,112588.89,112717.27,112171.02,111993.84,1223.81,137313757.09
1755806400,2025-08-21,20,112171.02,112839.17,112434.57,112048.6,1093.0,122854116.5
1755810000,2025-08-21,21,112434.57,112724.63,112605.64,112098.75,780.41,87749661.44
1755813600,2025-08-21,22,112605.64,112691.8,112488.25,112395.91,368.81,41508128.25
1755817200,2025-08-21,23,112488.25,112488.37,112446.59,112442.71,3.469,390255.81
