TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1752796800,2025-07-18,0,119282.74,119894.65,119859.34,119132.33,1060.47,126789928.23
1752800400,2025-07-18,1,119859.34,120882.84,120458.09,119761.9,1703.25,204998867.37
1752804000,2025-07-18,2,120458.09,120497.38,120201.98,119998.04,1050.25,126312568.78
1752807600,2025-07-18,3,120201.98,120583.36,120329.88,120062.86,724.96,87183700.84
1752811200,2025-07-18,4,120329.88,120582.9,120519.93,119850.77,516.81,62134638.7
1752814800,2025-07-18,5,120519.93,120733.65,120682.3,120312.89,462.35,55731979.36
1752818400,2025-07-18,6,120682.3,120911.16,120350.15,120180.57,400.41,48222547.87
1752822000,2025-07-18,7,120350.15,120468.11,119450.22,119395.22,538.3,64555285.75
1752825600,2025-07-18,8,119450.22,119560.96,118696.23,118456.07,769.62,91559653.58
1752829200,2025-07-18,9,118696.23,119048.51,118943.63,118515.2,523.15,62180119.32
1752832800,2025-07-18,10,118943.63,119329.5,119308.31,118584.93,674.04,80172321.91
1752836400,2025-07-18,11,119308.31,119351.03,119241.76,118854.33,380.07,45255932.66
1752840000,2025-07-18,12,119241.76,119578.68,119520.53,119212.6,530.72,63369552.57
1752843600,2025-07-18,13,119520.53,119520.55,118855.87,118555.27,1751.03,208169204.25
1752847200,2025-07-18,14,118855.87,119342.87,118197.64,117350.53,3645.04,430700922.63
1752850800,2025-07-18,15,118197.64,118329.85,117908.89,117520.48,1721.62,202911567.16
1752854400,2025-07-18,16,117908.89,118121.98,117607.1,117526.1,1974.62,232562723.04
1752858000,2025-07-18,17,117607.1,118050.84,117646.7,117416.56,1101.73,129670047.57
1752861600,2025-07-18,18,117646.7,117774.55,117366.38,117300.34,950.91,111781732.95
1752865200,2025-07-18,19,117366.38,117942.05,117431.26,117199.56,2280.99,268146477.16
1752868800,2025-07-18,20,117431.26,117623.3,117483.18,116902.92,1570.99,184133155.42
1752872400,2025-07-18,21,117483.18,117963.47,117751.09,117446.72,521.54,61432480.46
1752876000,2025-07-18,22,117751.09,118073.21,117780.91,117483.04,766.24,90316752.21
1752879600,2025-07-18,23,117780.91,117800.1,117766.67,117757.79,10.91,1285096.71
