TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1756339200,2025-08-28,0,111276.98,111556.64,111361.1,110887.39,833.89,92748871.62
1756342800,2025-08-28,1,111361.1,111739.04,111671.59,111352.13,633.29,70644562.2
1756346400,2025-08-28,2,111671.59,111783.15,111518.24,111465.59,539.18,60175241.96
1756350000,2025-08-28,3,111518.24,112059.19,112033.02,111429.38,381.96,42735794.96
1756353600,2025-08-28,4,112033.02,113099.85,112992.89,111972.65,679.81,76551502.02
1756357200,2025-08-28,5,112992.89,113183.15,112881.3,112722.17,412.2,46554879.78
1756360800,2025-08-28,6,112881.3,113286.37,113230.06,112736.74,453.62,51258704.64
1756364400,2025-08-28,7,113230.06,113380.27,113149.68,113031.44,449.17,50852464.2
1756368000,2025-08-28,8,113149.68,113366.2,113151.32,113025.71,502.28,56852796.47
1756371600,2025-08-28,9,113151.32,113157.67,112884.3,112870.43,301.92,34122946.37
1756375200,2025-08-28,10,112884.3,113144.77,113143.88,112843.19,411.48,46490266.37
1756378800,2025-08-28,11,113143.88,113175.0,112946.58,112877.33,314.43,35532419.71
1756382400,2025-08-28,12,112946.58,113361.64,113269.39,112820.06,803.14,90813727.19
1756386000,2025-08-28,13,113269.39,113487.65,112821.67,112589.34,1703.3,192430603.56
1756389600,2025-08-28,14,112821.67,113326.91,113184.24,112549.7,1407.6,159015360.69
1756393200,2025-08-28,15,113184.24,113276.57,112697.32,112409.42,1020.71,115072177.29
1756396800,2025-08-28,16,112697.32,113219.38,112365.34,112365.34,1436.81,162118107.1
1756400400,2025-08-28,17,112365.34,112645.27,112415.91,112237.64,1119.91,125906752.71
1756404000,2025-08-28,18,112415.91,112725.99,112386.6,112249.05,784.18,88185528.54
1756407600,2025-08-28,19,112386.6,112576.58,111911.44,111909.04,709.06,79571122.16
1756411200,2025-08-28,20,111911.44,112128.65,111926.3,111877.27,906.98,101564562.64
1756414800,2025-08-28,21,111926.3,112161.02,112043.31,111921.12,273.95,30686670.54
1756418400,2025-08-28,22,112043.31,112515.35,112370.83,112039.35,319.99,35957552.32
1756422000,2025-08-28,23,112370.83,112382.4,112359.28,112353.95,7.869,884242.69
