TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1762128000,2025-11-03,0,110564.52,110748.58,109781.75,109781.75,691.4,76297886.34
1762131600,2025-11-03,1,109781.75,109905.52,109689.66,109395.25,1064.09,116699525.44
1762135200,2025-11-03,2,109689.66,109770.65,109060.08,108698.97,1585.05,173107042.23
1762138800,2025-11-03,3,109060.08,109167.81,107966.18,107946.94,1702.32,184416392.07
1762142400,2025-11-03,4,107966.18,108020.58,107905.54,107510.7,1218.26,131307865.66
1762146000,2025-11-03,5,107905.54,108027.57,107617.01,107429.99,1145.47,123480368.11
1762149600,2025-11-03,6,107617.01,107707.91,107493.71,107038.05,1075.27,115538276.5
1762153200,2025-11-03,7,107493.71,107822.99,107479.39,107298.18,1394.23,149825956.7
1762156800,2025-11-03,8,107479.39,107684.49,107577.47,106990.52,1365.4,146510252.64
1762160400,2025-11-03,9,107577.47,107904.52,107199.59,107093.62,712.91,76626850.13
1762164000,2025-11-03,10,107199.59,107616.58,106950.25,106786.89,885.84,95019336.78
1762167600,2025-11-03,11,106950.25,107909.47,107799.55,106948.81,743.58,79977553.4
1762171200,2025-11-03,12,107799.55,108257.07,107770.38,107733.92,1118.87,120827260.62
1762174800,2025-11-03,13,107770.38,108065.21,107917.47,107601.08,928.09,100071149.73
1762178400,2025-11-03,14,107917.47,108327.22,108054.57,107385.24,1857.66,200247119.74
1762182000,2025-11-03,15,108054.57,108134.1,105749.46,105546.71,4361.04,463970429.14
1762185600,2025-11-03,16,105749.46,106775.13,106674.68,105315.16,3292.73,349514432.06
1762189200,2025-11-03,17,106674.68,107712.79,107468.62,106536.54,2052.77,220063444.3
1762192800,2025-11-03,18,107468.62,107569.89,106960.89,106813.48,1300.14,139405364.28
1762196400,2025-11-03,19,106960.89,107381.86,107078.94,106460.34,1437.22,153690301.24
1762200000,2025-11-03,20,107078.94,107157.4,106654.58,106305.95,1475.39,157458877.19
1762203600,2025-11-03,21,106654.58,107079.48,106895.93,106089.0,1532.75,163522252.99
1762207200,2025-11-03,22,106895.93,106896.02,106485.1,105831.95,968.28,102979853.98
1762210800,2025-11-03,23,106485.1,106745.8,106580.38,106047.03,627.55,66812794.86
