TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1753747200,2025-07-29,0,118059.92,118458.89,117991.81,117566.13,899.6,106200326.65
1753750800,2025-07-29,1,117991.81,118263.26,117795.42,117795.42,343.39,40551032.99
1753754400,2025-07-29,2,117795.42,118118.19,118101.56,117487.95,625.79,73733956.74
1753758000,2025-07-29,3,118101.56,118809.83,118766.24,118101.56,683.51,80970103.74
1753761600,2025-07-29,4,118766.24,118806.31,118537.0,118426.08,361.55,42900466.68
1753765200,2025-07-29,5,118537.0,118869.18,118818.96,118531.14,249.24,29587440.97
1753768800,2025-07-29,6,118818.96,119082.78,118772.43,118752.64,366.76,43616819.12
1753772400,2025-07-29,7,118772.43,119285.96,118896.61,118770.56,378.85,45077356.64
1753776000,2025-07-29,8,118896.61,119062.61,118926.4,118767.85,234.23,27856824.89
1753779600,2025-07-29,9,118926.4,119000.17,118790.67,118765.18,247.21,29384245.5
1753783200,2025-07-29,10,118790.67,118835.67,118329.52,118311.18,440.64,52261401.22
1753786800,2025-07-29,11,118329.52,118609.15,118604.76,118172.49,304.16,36008467.18
1753790400,2025-07-29,12,118604.76,119077.27,118896.14,118471.12,673.76,80073477.28
1753794000,2025-07-29,13,118896.14,119026.51,118608.86,118535.13,1160.39,137846330.99
1753797600,2025-07-29,14,118608.86,118624.27,117817.61,117710.49,1339.43,158254102.92
1753801200,2025-07-29,15,117817.61,117952.21,117374.64,117253.47,1900.95,223440308.67
1753804800,2025-07-29,16,117374.64,117732.91,117715.98,116933.73,2222.05,260664301.74
1753808400,2025-07-29,17,117715.98,118042.59,117765.28,117624.98,891.6,105052891.8
1753812000,2025-07-29,18,117765.28,117817.23,117590.52,117466.54,695.35,81815362.66
1753815600,2025-07-29,19,117590.52,117988.36,117500.38,117395.3,1112.82,130894479.68
1753819200,2025-07-29,20,117500.38,117840.83,117470.8,117071.56,1334.07,156573855.56
1753822800,2025-07-29,21,117470.8,117672.73,117586.17,117167.95,488.72,57351973.88
1753826400,2025-07-29,22,117586.17,117852.77,117833.31,117435.56,347.95,40932743.07
1753830000,2025-07-29,23,117833.31,117834.96,117829.47,117829.46,2.727,321320.53
