TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO
1761177600,2025-10-23,0,107604.16,107995.72,107887.66,107527.17,574.93,61937560.01
1761181200,2025-10-23,1,107887.66,108514.66,108200.49,107850.79,1228.22,132951965.1
1761184800,2025-10-23,2,108200.49,108442.62,108442.62,108105.68,449.23,48645198.47
1761188400,2025-10-23,3,108442.62,108749.38,108403.32,108367.9,515.53,55969982.38
1761192000,2025-10-23,4,108403.32,108966.91,108690.61,108398.37,398.76,43347684.54
1761195600,2025-10-23,5,108690.61,109027.77,109000.29,108667.49,402.21,43787218.66
1761199200,2025-10-23,6,109000.29,110338.71,110289.54,108902.42,1520.45,167046264.15
1761202800,2025-10-23,7,110289.54,110316.57,109306.71,109261.11,828.9,90875704.73
1761206400,2025-10-23,8,109306.71,109935.06,109537.11,109285.92,571.2,62641942.3
1761210000,2025-10-23,9,109537.11,109564.95,109461.66,109165.54,499.49,54620012.14
1761213600,2025-10-23,10,109461.66,109734.03,109476.73,109421.53,397.66,43564442.44
1761217200,2025-10-23,11,109476.73,109693.84,109292.31,109155.24,506.45,55392385.78
1761220800,2025-10-23,12,109292.31,109292.38,109186.76,108727.55,1044.31,113867530.48
1761224400,2025-10-23,13,109186.76,109649.38,109530.54,108839.73,1337.01,146162503.69
1761228000,2025-10-23,14,109530.54,109866.91,109637.13,108761.47,1991.43,217809459.98
1761231600,2025-10-23,15,109637.13,110154.37,109951.82,109542.08,1297.75,142620008.66
1761235200,2025-10-23,16,109951.82,110612.57,110302.37,109691.25,1227.46,135124149.43
1761238800,2025-10-23,17,110302.37,111341.37,111279.66,109698.75,2392.62,264589943.56
1761242400,2025-10-23,18,111279.66,111333.74,110618.64,110306.46,1339.04,148321853.37
1761246000,2025-10-23,19,110618.64,110674.89,110257.41,110165.3,721.47,79662718.38
1761249600,2025-10-23,20,110257.41,110260.6,109571.93,109411.18,1189.06,130726547.08
1761253200,2025-10-23,21,109571.93,109765.6,109590.97,109424.75,653.18,71606616.09
1761256800,2025-10-23,22,109590.97,110205.62,109997.41,109575.37,858.22,94387733.55
1761260400,2025-10-23,23,109997.41,110001.5,109988.16,109987.77,3.163,347853.76
